image	label	prompt	category	subcategory
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/diane_dillon/cathedral_cover.webp	Diane Dillon	diane dillon	Artist	Children's Book Illustration
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/abbott_handerson_thayer/cathedral_cover.webp	Abbott Handerson Thayer	abbott handerson thayer	Artist	Impressionism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/phil_jimenez/cathedral_cover.webp	Phil Jimenez	phil jimenez	Artist	GothicArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/arthur_lismer/cathedral_cover.webp	Arthur Lismer	arthur lismer	Artist	GroupOfSeven
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/didier_lourenco/cathedral_cover.webp	Didier Lourenco	didier lourenco	Artist	Surrealism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/akira_toriyama/cathedral_cover.webp	Akira Toriyama	akira toriyama	Artist	AnimeStyle
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/paula_scher/cathedral_cover.webp	Paula Scher	paula scher	Artist	ModernArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/andreas_vesalius/cathedral_cover.webp	Andreas Vesalius	andreas vesalius	Artist	AcademicRealism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/cathleen_mc_allister/cathedral_cover.webp	Cathleen McAllister	cathleen mcallister	Artist	FantasyRealism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/yuko_shimizu/cathedral_cover.webp	Yuko Shimizu	yuko shimizu	Artist	Manga
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/john_william_waterhouse/cathedral_cover.webp	John William Waterhouse	john william waterhouse	Artist	PreRaphaelite
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/barclay_shaw/cathedral_cover.webp	Barclay Shaw	barclay shaw	Artist	Surrealism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/daniel_merriam/cathedral_cover.webp	Daniel Merriam	daniel merriam	Artist	Minimalism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/catrin_welz_stein/cathedral_cover.webp	Catrin Welz-Stein	catrin welz-stein	Artist	FantasyRealism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/fred_calleri/cathedral_cover.webp	Fred Calleri	fred calleri	Artist	NeoExpressionism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/wlop/cathedral_cover.webp	Wlop	wlop	Artist	FantasyArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/christopher_balaskas/cathedral_cover.webp	Christopher Balaskas	christopher balaskas	Artist	NeoExpressionism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/botero/cathedral_cover.webp	Botero	botero	Artist	Expressionism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/yvonne_coomber/cathedral_cover.webp	Yvonne Coomber	yvonne coomber	Artist	Minimalism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/basil_gogos/cathedral_cover.webp	Basil Gogos	basil gogos	Artist	GothicArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/richard_hamilton/cathedral_cover.webp	Richard Hamilton	richard hamilton	Artist	PopArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/berthe_morisot/cathedral_cover.webp	Berthe Morisot	berthe morisot	Artist	ImpressionistBrushwork
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/casey_baugh/cathedral_cover.webp	Casey Baugh	casey baugh	Artist	PopSurrealism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/adam_elsheimer/cathedral_cover.webp	Adam Elsheimer	adam elsheimer	Artist	BaroqueArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/adolph_von_menzel/cathedral_cover.webp	Adolph von Menzel	adolph von menzel	Artist	Hyperrealism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/mike_mignola/cathedral_cover.webp	Mike Mignola	mike mignola	Artist	Surrealism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/ed_emshwiller/cathedral_cover.webp	Ed Emshwiller	ed emshwiller	Artist	VisionaryArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/catherine_hyde/cathedral_cover.webp	Catherine Hyde	catherine hyde	Artist	Surrealism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/brian_kesinger/cathedral_cover.webp	Brian Kesinger	brian kesinger	Artist	FantasyRealism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/david_tutwiler/cathedral_cover.webp	David Tutwiler	david tutwiler	Artist	DigitalArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/scott_listfield/cathedral_cover.webp	Scott Listfield	scott listfield	Artist	Photorealism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/aristarkh_lentulov/cathedral_cover.webp	Aristarkh Lentulov	aristarkh lentulov	Artist	Expressionism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/andrew_loomis/cathedral_cover.webp	Andrew Loomis	andrew loomis	Artist	Realism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/ian_miller/cathedral_cover.webp	Ian Miller	ian miller	Artist	FantasyArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/peter_mohrbacher/cathedral_cover.webp	Peter Mohrbacher	peter mohrbacher	Artist	Minimalism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/kevin_sloan/cathedral_cover.webp	Kevin Sloan	kevin sloan	Artist	ContemporaryArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/akihiko_yoshida/cathedral_cover.webp	Akihiko Yoshida	akihiko yoshida	Artist	Hyperrealism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/ossip_zadkine/cathedral_cover.webp	Ossip Zadkine	ossip zadkine	Artist	AbstractArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/fenghua_zhong/cathedral_cover.webp	Fenghua Zhong	fenghua zhong	Artist	Modernism
